"record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
474668,"05","01","1877",56.6096,33.3482,"Auckland","NEW","New Zealand","36.17S","175.03E"
474669,"06","01","1877",54.2228,34.8152,"Auckland","NEW","New Zealand","36.17S","175.03E"
474670,"07","01","1877",51.7082,33.215,"Auckland","NEW","New Zealand","36.17S","175.03E"
474671,"08","01","1877",53.0798,33.8036,"Auckland","NEW","New Zealand","36.17S","175.03E"
474672,"09","01","1877",53.4452,33.1988,"Auckland","NEW","New Zealand","36.17S","175.03E"
474673,"10","01","1877",56.5988,33.5372,"Auckland","NEW","New Zealand","36.17S","175.03E"
474674,"11","01","1877",59.7758,33.6866,"Auckland","NEW","New Zealand","36.17S","175.03E"
474675,"12","01","1877",61.889,35.7062,"Auckland","NEW","New Zealand","36.17S","175.03E"
474676,"01","01","1878",62.4236,34.3778,"Auckland","NEW","New Zealand","36.17S","175.03E"
474677,"02","01","1878",63.1724,35.1212,"Auckland","NEW","New Zealand","36.17S","175.03E"
474678,"03","01","1878",64.0778,34.2644,"Auckland","NEW","New Zealand","36.17S","175.03E"
474679,"04","01","1878",62.186,33.9962,"Auckland","NEW","New Zealand","36.17S","175.03E"
474680,"05","01","1878",56.1326,34.052,"Auckland","NEW","New Zealand","36.17S","175.03E"
474681,"06","01","1878",55.4378,33.7982,"Auckland","NEW","New Zealand","36.17S","175.03E"
474682,"07","01","1878",52.4426,33.5354,"Auckland","NEW","New Zealand","36.17S","175.03E"
474683,"08","01","1878",51.7064,33.5192,"Auckland","NEW","New Zealand","36.17S","175.03E"
474684,"09","01","1878",56.057,33.692,"Auckland","NEW","New Zealand","36.17S","175.03E"
474685,"10","01","1878",56.237,33.4418,"Auckland","NEW","New Zealand","36.17S","175.03E"
474686,"11","01","1878",60.3158,34.2428,"Auckland","NEW","New Zealand","36.17S","175.03E"
474687,"12","01","1878",64.8428,34.4606,"Auckland","NEW","New Zealand","36.17S","175.03E"
474688,"01","01","1879",64.2218,33.7712,"Auckland","NEW","New Zealand","36.17S","175.03E"
474689,"02","01","1879",63.4064,33.9836,"Auckland","NEW","New Zealand","36.17S","175.03E"
474690,"03","01","1879",64.6448,33.1502,"Auckland","NEW","New Zealand","36.17S","175.03E"
474691,"04","01","1879",58.9316,34.4192,"Auckland","NEW","New Zealand","36.17S","175.03E"
474692,"05","01","1879",58.8992,34.0988,"Auckland","NEW","New Zealand","36.17S","175.03E"
474693,"06","01","1879",54.2822,33.449,"Auckland","NEW","New Zealand","36.17S","175.03E"
474694,"07","01","1879",52.457,33.8054,"Auckland","NEW","New Zealand","36.17S","175.03E"
474695,"08","01","1879",52.3832,33.4094,"Auckland","NEW","New Zealand","36.17S","175.03E"
474696,"09","01","1879",55.8914,33.341,"Auckland","NEW","New Zealand","36.17S","175.03E"
474697,"10","01","1879",56.2028,33.3374,"Auckland","NEW","New Zealand","36.17S","175.03E"
474698,"11","01","1879",60.5894,33.4724,"Auckland","NEW","New Zealand","36.17S","175.03E"
474699,"12","01","1879",62.8142,33.5606,"Auckland","NEW","New Zealand","36.17S","175.03E"
474700,"01","01","1880",65.156,34.0232,"Auckland","NEW","New Zealand","36.17S","175.03E"
474701,"02","01","1880",67.4546,33.9008,"Auckland","NEW","New Zealand","36.17S","175.03E"
474702,"03","01","1880",65.849,33.476,"Auckland","NEW","New Zealand","36.17S","175.03E"
474703,"04","01","1880",62.5262,33.8288,"Auckland","NEW","New Zealand","36.17S","175.03E"
474704,"05","01","1880",58.9658,33.2708,"Auckland","NEW","New Zealand","36.17S","175.03E"
474705,"06","01","1880",54.149,33.2654,"Auckland","NEW","New Zealand","36.17S","175.03E"
474706,"07","01","1880",53.447,33.6704,"Auckland","NEW","New Zealand","36.17S","175.03E"
474707,"08","01","1880",52.9862,33.6758,"Auckland","NEW","New Zealand","36.17S","175.03E"
474708,"09","01","1880",55.6736,33.305,"Auckland","NEW","New Zealand","36.17S","175.03E"
474709,"10","01","1880",56.372,34.0718,"Auckland","NEW","New Zealand","36.17S","175.03E"
474710,"11","01","1880",60.2996,34.7792,"Auckland","NEW","New Zealand","36.17S","175.03E"
474711,"12","01","1880",61.88,34.1312,"Auckland","NEW","New Zealand","36.17S","175.03E"
474712,"01","01","1881",62.8358,34.475,"Auckland","NEW","New Zealand","36.17S","175.03E"
474713,"02","01","1881",66.5078,33.6884,"Auckland","NEW","New Zealand","36.17S","175.03E"
474714,"03","01","1881",65.1218,33.485,"Auckland","NEW","New Zealand","36.17S","175.03E"
474715,"04","01","1881",62.3894,33.3518,"Auckland","NEW","New Zealand","36.17S","175.03E"
474716,"05","01","1881",58.1054,33.9026,"Auckland","NEW","New Zealand","36.17S","175.03E"
474717,"06","01","1881",55.724,34.5056,"Auckland","NEW","New Zealand","36.17S","175.03E"
474718,"07","01","1881",53.7368,33.152,"Auckland","NEW","New Zealand","36.17S","175.03E"
474719,"08","01","1881",53.5478,33.233,"Auckland","NEW","New Zealand","36.17S","175.03E"
474720,"09","01","1881",54.7124,33.053,"Auckland","NEW","New Zealand","36.17S","175.03E"
474721,"10","01","1881",56.4116,33.2996,"Auckland","NEW","New Zealand","36.17S","175.03E"
474722,"11","01","1881",59.909,35.2616,"Auckland","NEW","New Zealand","36.17S","175.03E"
474723,"12","01","1881",61.3328,34.25,"Auckland","NEW","New Zealand","36.17S","175.03E"
474724,"01","01","1882",63.95,34.421,"Auckland","NEW","New Zealand","36.17S","175.03E"
474725,"02","01","1882",64.0076,33.989,"Auckland","NEW","New Zealand","36.17S","175.03E"
474726,"03","01","1882",65.8814,33.2366,"Auckland","NEW","New Zealand","36.17S","175.03E"
474727,"04","01","1882",62.3336,33.485,"Auckland","NEW","New Zealand","36.17S","175.03E"
474728,"05","01","1882",56.9372,33.4796,"Auckland","NEW","New Zealand","36.17S","175.03E"
474729,"06","01","1882",55.7726,33.5336,"Auckland","NEW","New Zealand","36.17S","175.03E"
474730,"07","01","1882",53.2382,33.0746,"Auckland","NEW","New Zealand","36.17S","175.03E"
474731,"08","01","1882",52.5848,33.9098,NA,"",NA,"36.17S","175.03E"
474732,"09","01","1882",55.3298,32.9594,"Auckland","NEW","New Zealand","36.17S","175.03E"
474733,"10","01","1882",55.2326,33.0278,"Auckland","NEW","New Zealand","36.17S","175.03E"
474734,"11","01","1882",57.9938,33.6866,"Auckland","NEW","New Zealand","36.17S","175.03E"
474735,"12","01","1882",63.0734,33.3212,"Auckland","NEW","New Zealand","36.17S","175.03E"
474736,"01","01","1883",66.4988,34.4948,"Auckland","NEW","New Zealand","36.17S","175.03E"
474737,"02","01","1883",67.5698,33.9692,"Auckland","NEW","New Zealand","36.17S","175.03E"
474738,"03","01","1883",66.0056,34.2698,"Auckland","NEW","New Zealand","36.17S","175.03E"
474739,"04","01","1883",59.7668,32.9648,"Auckland","NEW","New Zealand","36.17S","175.03E"
474740,"05","01","1883",57.5726,33.062,"Auckland","NEW","New Zealand","36.17S","175.03E"
474741,"06","01","1883",54.7052,32.9018,"Auckland","NEW","New Zealand","36.17S","175.03E"
474742,"07","01","1883",53.186,33.6614,"Auckland","NEW","New Zealand","36.17S","175.03E"
474743,"08","01","1883",52.3112,34.3544,"Auckland","NEW","New Zealand","36.17S","175.03E"
474744,"09","01","1883",53.465,33.9566,"Auckland","NEW","New Zealand","36.17S","175.03E"
474745,"10","01","1883",55.049,32.7866,"Auckland","NEW","New Zealand","36.17S","175.03E"
474746,"11","01","1883",57.3908,32.9594,"Auckland","NEW","New Zealand","36.17S","175.03E"
474747,"12","01","1883",60.1736,33.4454,"Auckland","NEW","New Zealand","36.17S","175.03E"
474748,"01","01","1884",60.395,34.637,"Auckland","NEW","New Zealand","36.17S","175.03E"
474749,"02","01","1884",62.1914,35.8142,"Auckland","NEW","New Zealand","36.17S","175.03E"
474750,"03","01","1884",62.2904,34.0322,"Auckland","NEW","New Zealand","36.17S","175.03E"
474751,"04","01","1884",59,33.2168,"Auckland","NEW","New Zealand","36.17S","175.03E"
474752,"05","01","1884",55.1102,32.855,"Auckland","NEW","New Zealand","36.17S","175.03E"
474753,"06","01","1884",54.2336,32.9684,"Auckland","NEW","New Zealand","36.17S","175.03E"
474754,"07","01","1884",52.961,32.6912,"Auckland","NEW","New Zealand","36.17S","175.03E"
474755,"08","01","1884",53.8376,33.0566,"Auckland","NEW","New Zealand","36.17S","175.03E"
474756,"09","01","1884",54.1688,33.5354,"Auckland","NEW","New Zealand","36.17S","175.03E"
474757,"10","01","1884",55.6142,33.8342,"Auckland","NEW","New Zealand","36.17S","175.03E"
474758,"11","01","1884",57.0794,32.8802,"Auckland","NEW","New Zealand","36.17S","175.03E"
474759,"12","01","1884",60.629,34.5164,"Auckland","NEW","New Zealand","36.17S","175.03E"
474760,"01","01","1885",62.4416,33.3176,"Auckland","NEW","New Zealand","36.17S","175.03E"
474761,"02","01","1885",64.7294,33.5138,"Auckland","NEW","New Zealand","36.17S","175.03E"
474762,"03","01","1885",63.32,35.0942,"Auckland","NEW","New Zealand","36.17S","175.03E"
474763,"04","01","1885",59.3492,33.0008,"Auckland","NEW","New Zealand","36.17S","175.03E"
474764,"05","01","1885",56.7068,33.098,"Auckland","NEW","New Zealand","36.17S","175.03E"
474765,"06","01","1885",55.1498,32.7578,"Auckland","NEW","New Zealand","36.17S","175.03E"
474766,"07","01","1885",53.8214,34.3634,"Auckland","NEW","New Zealand","36.17S","175.03E"
474767,"08","01","1885",52.322,33.8954,"Auckland","NEW","New Zealand","36.17S","175.03E"
474768,"09","01","1885",53.7494,33.7946,"Auckland","NEW","New Zealand","36.17S","175.03E"
474769,"10","01","1885",55.1138,33.0242,"Auckland","NEW","New Zealand","36.17S","175.03E"
474770,"11","01","1885",58.1846,33.7154,"Auckland","NEW","New Zealand","36.17S","175.03E"
474771,"12","01","1885",61.4156,34.196,"Auckland","NEW","New Zealand","36.17S","175.03E"
474772,"01","01","1886",65.1902,35.8088,"Auckland","NEW","New Zealand","36.17S","175.03E"
474773,"02","01","1886",67.172,33.5732,"Auckland","NEW","New Zealand","36.17S","175.03E"
474774,"03","01","1886",64.6844,33.2906,"Auckland","NEW","New Zealand","36.17S","175.03E"
474775,"04","01","1886",62.0294,33.7388,"Auckland","NEW","New Zealand","36.17S","175.03E"
474776,"05","01","1886",57.2702,33.0404,"Auckland","NEW","New Zealand","36.17S","175.03E"
474777,"06","01","1886",53.006,32.7686,"Auckland","NEW","New Zealand","36.17S","175.03E"
474778,"07","01","1886",51.4418,33.1556,"Auckland","NEW","New Zealand","36.17S","175.03E"
474779,"08","01","1886",52.5488,34.3598,"Auckland","NEW","New Zealand","36.17S","175.03E"
474780,"09","01","1886",53.1788,32.774,"Auckland","NEW","New Zealand","36.17S","175.03E"
474781,"10","01","1886",55.5548,33.872,"Auckland","NEW","New Zealand","36.17S","175.03E"
474782,"11","01","1886",59.3492,34.322,"Auckland","NEW","New Zealand","36.17S","175.03E"
474783,"12","01","1886",61.0826,34.1402,"Auckland","NEW","New Zealand","36.17S","175.03E"
474784,"01","01","1887",67.6958,34.826,"Auckland","NEW","New Zealand","36.17S","175.03E"
474785,"02","01","1887",67.2818,35.4812,"Auckland","NEW","New Zealand","36.17S","175.03E"
474786,"03","01","1887",66.1226,33.6758,"Auckland","NEW","New Zealand","36.17S","175.03E"
474787,"04","01","1887",62.3516,33.9314,"Auckland","NEW","New Zealand","36.17S","175.03E"
474788,"05","01","1887",57.398,34.1564,"Auckland","NEW","New Zealand","36.17S","175.03E"
474789,"06","01","1887",55.4756,33.6506,"Auckland","NEW","New Zealand","36.17S","175.03E"
474790,"07","01","1887",53.2598,33.5732,"Auckland","NEW","New Zealand","36.17S","175.03E"
474791,"08","01","1887",50.8226,33.1574,"Auckland","NEW","New Zealand","36.17S","175.03E"
474792,"09","01","1887",53.4272,32.9504,"Auckland","NEW","New Zealand","36.17S","175.03E"
474793,"10","01","1887",55.382,33.1016,"Auckland","NEW","New Zealand","36.17S","175.03E"
474794,"11","01","1887",57.407,33.6146,"Auckland","NEW","New Zealand","36.17S","175.03E"
474795,"12","01","1887",60.476,33.359,"Auckland","NEW","New Zealand","36.17S","175.03E"
474796,"01","01","1888",63.2462,34.6622,"Auckland","NEW","New Zealand","36.17S","175.03E"
474797,"02","01","1888",62.6252,34.1042,"Auckland","NEW","New Zealand","36.17S","175.03E"
474798,"03","01","1888",63.0212,34.4462,"Auckland","NEW","New Zealand","36.17S","175.03E"
474799,"04","01","1888",58.7786,33.917,"Auckland","NEW","New Zealand","36.17S","175.03E"
474800,"05","01","1888",56.9876,33.575,"Auckland","NEW","New Zealand","36.17S","175.03E"
474801,"06","01","1888",53.8592,34.178,"Auckland","NEW","New Zealand","36.17S","175.03E"
474802,"07","01","1888",53.2688,33.2006,"Auckland","NEW","New Zealand","36.17S","175.03E"
474803,"08","01","1888",54.0266,33.3356,"Auckland","NEW","New Zealand","36.17S","175.03E"
474804,"09","01","1888",53.6252,33.1952,"Auckland","NEW","New Zealand","36.17S","175.03E"
474805,"10","01","1888",55.4774,34.0286,"Auckland","NEW","New Zealand","36.17S","175.03E"
474806,"11","01","1888",56.2874,33.2672,"Auckland","NEW","New Zealand","36.17S","175.03E"
474807,"12","01","1888",58.3574,35.0222,"Auckland","NEW","New Zealand","36.17S","175.03E"
474808,"01","01","1889",65.3126,33.3248,"Auckland","NEW","New Zealand","36.17S","175.03E"
474809,"02","01","1889",65.6438,33.3086,"Auckland","NEW","New Zealand","36.17S","175.03E"
474810,"03","01","1889",63.7178,33.3356,"Auckland","NEW","New Zealand","36.17S","175.03E"
474811,"04","01","1889",60.4274,33.4274,"Auckland","NEW","New Zealand","36.17S","175.03E"
474812,"05","01","1889",57.5258,33.0242,"Auckland","NEW","New Zealand","36.17S","175.03E"
474813,"06","01","1889",54.7448,35.06,"Auckland","NEW","New Zealand","36.17S","175.03E"
474814,"07","01","1889",53.1392,33.9512,"Auckland","NEW","New Zealand","36.17S","175.03E"
474815,"08","01","1889",52.8134,33.5516,"Auckland","NEW","New Zealand","36.17S","175.03E"
474816,"09","01","1889",55.904,34.7684,"Auckland","NEW","New Zealand","36.17S","175.03E"
474817,"10","01","1889",56.8202,33.5462,"Auckland","NEW","New Zealand","36.17S","175.03E"
474818,"11","01","1889",58.8074,34.1222,"Auckland","NEW","New Zealand","36.17S","175.03E"
474819,"12","01","1889",62.6936,33.6038,"Auckland","NEW","New Zealand","36.17S","175.03E"
474820,"01","01","1890",62.3732,33.5552,"Auckland","NEW","New Zealand","36.17S","175.03E"
474821,"02","01","1890",66.074,34.3382,"Auckland","NEW","New Zealand","36.17S","175.03E"
474822,"03","01","1890",64.013,33.5984,"Auckland","NEW","New Zealand","36.17S","175.03E"
474823,"04","01","1890",62.0564,33.593,"Auckland","NEW","New Zealand","36.17S","175.03E"
474824,"05","01","1890",57.182,33.9818,"Auckland","NEW","New Zealand","36.17S","175.03E"
474825,"06","01","1890",55.7168,33.9116,"Auckland","NEW","New Zealand","36.17S","175.03E"
474826,"07","01","1890",53.6972,33.9062,"Auckland","NEW","New Zealand","36.17S","175.03E"
474827,"08","01","1890",53.2256,33.1592,"Auckland","NEW","New Zealand","36.17S","175.03E"
474828,"09","01","1890",55.103,33.062,"Auckland","NEW","New Zealand","36.17S","175.03E"
474829,"10","01","1890",57.722,33.3302,"Auckland","NEW","New Zealand","36.17S","175.03E"
474830,"11","01","1890",58.2656,33.314,"Auckland","NEW","New Zealand","36.17S","175.03E"
474831,"12","01","1890",62.8574,33.584,"Auckland","NEW","New Zealand","36.17S","175.03E"
474832,"01","01","1891",63.7664,33.1358,"Auckland","NEW","New Zealand","36.17S","175.03E"
474833,"02","01","1891",65.4764,34.2536,"Auckland","NEW","New Zealand","36.17S","175.03E"
474834,"03","01","1891",63.6818,33.0008,"Auckland","NEW","New Zealand","36.17S","175.03E"
474835,"04","01","1891",59.8388,33.962,"Auckland","NEW","New Zealand","36.17S","175.03E"
474836,"05","01","1891",56.2838,33.0152,"Auckland","NEW","New Zealand","36.17S","175.03E"
474837,"06","01","1891",51.6722,33.4832,"Auckland","NEW","New Zealand","36.17S","175.03E"
474838,"07","01","1891",51.9278,33.008,"Auckland","NEW","New Zealand","36.17S","175.03E"
474839,"08","01","1891",53.087,33.2384,"Auckland","NEW","New Zealand","36.17S","175.03E"
474840,"09","01","1891",55.0886,33.1358,NA,"",NA,"36.17S","175.03E"
474841,"10","01","1891",56.4242,33.368,"Auckland","NEW","New Zealand","36.17S","175.03E"
474842,"11","01","1891",59.2664,33.1574,"Auckland","NEW","New Zealand","36.17S","175.03E"
474843,"12","01","1891",64.3118,33.4238,"Auckland","NEW","New Zealand","36.17S","175.03E"
474844,"01","01","1892",64.4414,33.3716,"Auckland","NEW","New Zealand","36.17S","175.03E"
474845,"02","01","1892",65.2874,33.4364,"Auckland","NEW","New Zealand","36.17S","175.03E"
474846,"03","01","1892",65.813,35.0834,"Auckland","NEW","New Zealand","36.17S","175.03E"
474847,"04","01","1892",62.0924,34.2824,"Auckland","NEW","New Zealand","36.17S","175.03E"
474848,"05","01","1892",57.3224,33.1664,"Auckland","NEW","New Zealand","36.17S","175.03E"
474849,"06","01","1892",54.6674,33.2258,"Auckland","NEW","New Zealand","36.17S","175.03E"
474850,"07","01","1892",52.7342,33.3284,"Auckland","NEW","New Zealand","36.17S","175.03E"
474851,"08","01","1892",54.3722,33.0314,"Auckland","NEW","New Zealand","36.17S","175.03E"
474852,"09","01","1892",54.4604,33.1178,"Auckland","NEW","New Zealand","36.17S","175.03E"
474853,"10","01","1892",56.6384,33.3842,"Auckland","NEW","New Zealand","36.17S","175.03E"
474854,"11","01","1892",61.5326,33.5462,"Auckland","NEW","New Zealand","36.17S","175.03E"
474855,"12","01","1892",61.3796,34.448,"Auckland","NEW","New Zealand","36.17S","175.03E"
474856,"01","01","1893",64.8392,33.2438,"Auckland","NEW","New Zealand","36.17S","175.03E"
474857,"02","01","1893",65.5826,33.4076,"Auckland","NEW","New Zealand","36.17S","175.03E"
474858,"03","01","1893",61.736,33.3536,"Auckland","NEW","New Zealand","36.17S","175.03E"
474859,"04","01","1893",61.6892,33.2348,"Auckland","NEW","New Zealand","36.17S","175.03E"
474860,"05","01","1893",59.5076,33.575,"Auckland","NEW","New Zealand","36.17S","175.03E"
474861,"06","01","1893",54.7988,33.8648,"Auckland","NEW","New Zealand","36.17S","175.03E"
474862,"07","01","1893",54.0212,33.7064,"Auckland","NEW","New Zealand","36.17S","175.03E"
474863,"08","01","1893",55.1912,33.2906,"Auckland","NEW","New Zealand","36.17S","175.03E"
474864,"09","01","1893",55.8158,33.323,"Auckland","NEW","New Zealand","36.17S","175.03E"
474865,"10","01","1893",58.3538,33.728,"Auckland","NEW","New Zealand","36.17S","175.03E"
474866,"11","01","1893",62.6162,34.2554,"Auckland","NEW","New Zealand","36.17S","175.03E"
474867,"12","01","1893",61.9214,33.1844,"Auckland","NEW","New Zealand","36.17S","175.03E"
474868,"01","01","1894",66.4952,32.9522,"Auckland","NEW","New Zealand","36.17S","175.03E"
474869,"02","01","1894",66.461,33.6056,"Auckland","NEW","New Zealand","36.17S","175.03E"
474870,"03","01","1894",63.9932,33.9674,"Auckland","NEW","New Zealand","36.17S","175.03E"
474871,"04","01","1894",59.6714,33.5588,"Auckland","NEW","New Zealand","36.17S","175.03E"
474872,"05","01","1894",57.263,33.5066,"Auckland","NEW","New Zealand","36.17S","175.03E"
474873,"06","01","1894",54.8618,33.584,"Auckland","NEW","New Zealand","36.17S","175.03E"
474874,"07","01","1894",52.8008,34.3616,"Auckland","NEW","New Zealand","36.17S","175.03E"
474875,"08","01","1894",52.4282,34.1798,"Auckland","NEW","New Zealand","36.17S","175.03E"
474876,"09","01","1894",53.5262,33.1538,"Auckland","NEW","New Zealand","36.17S","175.03E"
474877,"10","01","1894",56.4746,33.404,"Auckland","NEW","New Zealand","36.17S","175.03E"
474878,"11","01","1894",59.369,33.629,"Auckland","NEW","New Zealand","36.17S","175.03E"
474879,"12","01","1894",64.4774,33.3734,"Auckland","NEW","New Zealand","36.17S","175.03E"
